FIPStxt,State,Area_Name,Attribute,Value
19003,IA,Adams County,DEATHS_2020,9
19003,IA,Adams County,DEATHS_2021,52
19003,IA,Adams County,DEATHS_2022,61
19003,IA,Adams County,DEATHS_2023,56
19003,IA,Adams County,NATURAL_CHG_2020,4
19003,IA,Adams County,NATURAL_CHG_2021,-9
19003,IA,Adams County,NATURAL_CHG_2022,-20
19003,IA,Adams County,NATURAL_CHG_2023,-17
19003,IA,Adams County,INTERNATIONAL_MIG_2020,0
19003,IA,Adams County,INTERNATIONAL_MIG_2021,0
19003,IA,Adams County,INTERNATIONAL_MIG_2022,1
19003,IA,Adams County,INTERNATIONAL_MIG_2023,1
19003,IA,Adams County,DOMESTIC_MIG_2020,-2
19003,IA,Adams County,DOMESTIC_MIG_2021,-61
19003,IA,Adams County,DOMESTIC_MIG_2022,-18
19003,IA,Adams County,DOMESTIC_MIG_2023,-40
19003,IA,Adams County,NET_MIG_2020,-2
19003,IA,Adams County,NET_MIG_2021,-61
19003,IA,Adams County,NET_MIG_2022,-17
19003,IA,Adams County,NET_MIG_2023,-39
19003,IA,Adams County,RESIDUAL_2020,0
19003,IA,Adams County,RESIDUAL_2021,-1
19003,IA,Adams County,RESIDUAL_2022,0
19003,IA,Adams County,RESIDUAL_2023,-1
19003,IA,Adams County,GQ_ESTIMATES_BASE_2020,70
19003,IA,Adams County,GQ_ESTIMATES_2020,70
19003,IA,Adams County,GQ_ESTIMATES_2021,70
19003,IA,Adams County,GQ_ESTIMATES_2022,70
19003,IA,Adams County,GQ_ESTIMATES_2023,71
19003,IA,Adams County,R_BIRTH_2021,11.7
19003,IA,Adams County,R_BIRTH_2022,11.3
19003,IA,Adams County,R_BIRTH_2023,10.9
19003,IA,Adams County,R_DEATH_2021,14.2
19003,IA,Adams County,R_DEATH_2022,16.9
19003,IA,Adams County,R_DEATH_2023,15.7
19003,IA,Adams County,R_NATURAL_CHG_2021,-2.4
19003,IA,Adams County,R_NATURAL_CHG_2022,-5.5
19003,IA,Adams County,R_NATURAL_CHG_2023,-4.8
19003,IA,Adams County,R_INTERNATIONAL_MIG_2021,0
19003,IA,Adams County,R_INTERNATIONAL_MIG_2022,0.3
19003,IA,Adams County,R_INTERNATIONAL_MIG_2023,0.3
19003,IA,Adams County,R_DOMESTIC_MIG_2021,-16.6
19003,IA,Adams County,R_DOMESTIC_MIG_2022,-5
19003,IA,Adams County,R_DOMESTIC_MIG_2023,-11.2
19003,IA,Adams County,R_NET_MIG_2021,-16.6
19003,IA,Adams County,R_NET_MIG_2022,-4.7
19003,IA,Adams County,R_NET_MIG_2023,-10.9
19005,IA,Allamakee County,Rural_Urban_Continuum_Code_2013,6
19005,IA,Allamakee County,Rural_Urban_Continuum_Code_2023,8
19005,IA,Allamakee County,Urban_Influence_2013,6
19005,IA,Allamakee County,Economic_typology_2015,0
19005,IA,Allamakee County,CENSUS_2020_POP,14061
19005,IA,Allamakee County,ESTIMATES_BASE_2020,14064
19005,IA,Allamakee County,POP_ESTIMATE_2020,14071
19005,IA,Allamakee County,POP_ESTIMATE_2021,13968
19005,IA,Allamakee County,POP_ESTIMATE_2022,14018
19005,IA,Allamakee County,POP_ESTIMATE_2023,14074
19005,IA,Allamakee County,N_POP_CHG_2020,7
19005,IA,Allamakee County,N_POP_CHG_2021,-103
19005,IA,Allamakee County,N_POP_CHG_2022,50
19005,IA,Allamakee County,N_POP_CHG_2023,56
19005,IA,Allamakee County,BIRTHS_2020,63
19005,IA,Allamakee County,BIRTHS_2021,189
19005,IA,Allamakee County,BIRTHS_2022,189
19005,IA,Allamakee County,BIRTHS_2023,177
19005,IA,Allamakee County,DEATHS_2020,50
19005,IA,Allamakee County,DEATHS_2021,207
19005,IA,Allamakee County,DEATHS_2022,162
19005,IA,Allamakee County,DEATHS_2023,155
19005,IA,Allamakee County,NATURAL_CHG_2020,13
19005,IA,Allamakee County,NATURAL_CHG_2021,-18
19005,IA,Allamakee County,NATURAL_CHG_2022,27
19005,IA,Allamakee County,NATURAL_CHG_2023,22
19005,IA,Allamakee County,INTERNATIONAL_MIG_2020,0
19005,IA,Allamakee County,INTERNATIONAL_MIG_2021,11
19005,IA,Allamakee County,INTERNATIONAL_MIG_2022,59
19005,IA,Allamakee County,INTERNATIONAL_MIG_2023,61
19005,IA,Allamakee County,DOMESTIC_MIG_2020,-9
19005,IA,Allamakee County,DOMESTIC_MIG_2021,-100
19005,IA,Allamakee County,DOMESTIC_MIG_2022,-31
19005,IA,Allamakee County,DOMESTIC_MIG_2023,-27
19005,IA,Allamakee County,NET_MIG_2020,-9
19005,IA,Allamakee County,NET_MIG_2021,-89
19005,IA,Allamakee County,NET_MIG_2022,28
19005,IA,Allamakee County,NET_MIG_2023,34
19005,IA,Allamakee County,RESIDUAL_2020,3
19005,IA,Allamakee County,RESIDUAL_2021,4
19005,IA,Allamakee County,RESIDUAL_2022,-5
19005,IA,Allamakee County,RESIDUAL_2023,0
19005,IA,Allamakee County,GQ_ESTIMATES_BASE_2020,226
19005,IA,Allamakee County,GQ_ESTIMATES_2020,226
19005,IA,Allamakee County,GQ_ESTIMATES_2021,226
19005,IA,Allamakee County,GQ_ESTIMATES_2022,229
19005,IA,Allamakee County,GQ_ESTIMATES_2023,200
19005,IA,Allamakee County,R_BIRTH_2021,13.5
19005,IA,Allamakee County,R_BIRTH_2022,13.5
19005,IA,Allamakee County,R_BIRTH_2023,12.6
19005,IA,Allamakee County,R_DEATH_2021,14.8
19005,IA,Allamakee County,R_DEATH_2022,11.6
19005,IA,Allamakee County,R_DEATH_2023,11
19005,IA,Allamakee County,R_NATURAL_CHG_2021,-1.3
19005,IA,Allamakee County,R_NATURAL_CHG_2022,1.9
19005,IA,Allamakee County,R_NATURAL_CHG_2023,1.6
19005,IA,Allamakee County,R_INTERNATIONAL_MIG_2021,0.8
19005,IA,Allamakee County,R_INTERNATIONAL_MIG_2022,4.2
19005,IA,Allamakee County,R_INTERNATIONAL_MIG_2023,4.3
19005,IA,Allamakee County,R_DOMESTIC_MIG_2021,-7.1
19005,IA,Allamakee County,R_DOMESTIC_MIG_2022,-2.2
19005,IA,Allamakee County,R_DOMESTIC_MIG_2023,-1.9
19005,IA,Allamakee County,R_NET_MIG_2021,-6.3
19005,IA,Allamakee County,R_NET_MIG_2022,2
19005,IA,Allamakee County,R_NET_MIG_2023,2.4
19007,IA,Appanoose County,Rural_Urban_Continuum_Code_2013,7
19007,IA,Appanoose County,Rural_Urban_Continuum_Code_2023,7
19007,IA,Appanoose County,Urban_Influence_2013,9
19007,IA,Appanoose County,Economic_typology_2015,0
19007,IA,Appanoose County,CENSUS_2020_POP,12317
19007,IA,Appanoose County,ESTIMATES_BASE_2020,12316
19007,IA,Appanoose County,POP_ESTIMATE_2020,12287
19007,IA,Appanoose County,POP_ESTIMATE_2021,12269
19007,IA,Appanoose County,POP_ESTIMATE_2022,12141
19007,IA,Appanoose County,POP_ESTIMATE_2023,12119
19007,IA,Appanoose County,N_POP_CHG_2020,-29
19007,IA,Appanoose County,N_POP_CHG_2021,-18
19007,IA,Appanoose County,N_POP_CHG_2022,-128
19007,IA,Appanoose County,N_POP_CHG_2023,-22
19007,IA,Appanoose County,BIRTHS_2020,23
19007,IA,Appanoose County,BIRTHS_2021,130
19007,IA,Appanoose County,BIRTHS_2022,125
19007,IA,Appanoose County,BIRTHS_2023,126
19007,IA,Appanoose County,DEATHS_2020,37
19007,IA,Appanoose County,DEATHS_2021,215
19007,IA,Appanoose County,DEATHS_2022,199
19007,IA,Appanoose County,DEATHS_2023,190
19007,IA,Appanoose County,NATURAL_CHG_2020,-14
19007,IA,Appanoose County,NATURAL_CHG_2021,-85
19007,IA,Appanoose County,NATURAL_CHG_2022,-74
19007,IA,Appanoose County,NATURAL_CHG_2023,-64
19007,IA,Appanoose County,INTERNATIONAL_MIG_2020,0
19007,IA,Appanoose County,INTERNATIONAL_MIG_2021,3
19007,IA,Appanoose County,INTERNATIONAL_MIG_2022,4
19007,IA,Appanoose County,INTERNATIONAL_MIG_2023,3
19007,IA,Appanoose County,DOMESTIC_MIG_2020,-15
19007,IA,Appanoose County,DOMESTIC_MIG_2021,61
19007,IA,Appanoose County,DOMESTIC_MIG_2022,-52
19007,IA,Appanoose County,DOMESTIC_MIG_2023,41
19007,IA,Appanoose County,NET_MIG_2020,-15
19007,IA,Appanoose County,NET_MIG_2021,64
19007,IA,Appanoose County,NET_MIG_2022,-48
19007,IA,Appanoose County,NET_MIG_2023,44
19007,IA,Appanoose County,RESIDUAL_2020,0
19007,IA,Appanoose County,RESIDUAL_2021,3
19007,IA,Appanoose County,RESIDUAL_2022,-6
19007,IA,Appanoose County,RESIDUAL_2023,-2
19007,IA,Appanoose County,GQ_ESTIMATES_BASE_2020,200
19007,IA,Appanoose County,GQ_ESTIMATES_2020,200
19007,IA,Appanoose County,GQ_ESTIMATES_2021,200
19007,IA,Appanoose County,GQ_ESTIMATES_2022,244
19007,IA,Appanoose County,GQ_ESTIMATES_2023,239
19007,IA,Appanoose County,R_BIRTH_2021,10.6
19007,IA,Appanoose County,R_BIRTH_2022,10.2
19007,IA,Appanoose County,R_BIRTH_2023,10.4
19007,IA,Appanoose County,R_DEATH_2021,17.5
19007,IA,Appanoose County,R_DEATH_2022,16.3
19007,IA,Appanoose County,R_DEATH_2023,15.7
19007,IA,Appanoose County,R_NATURAL_CHG_2021,-6.9
19007,IA,Appanoose County,R_NATURAL_CHG_2022,-6.1
19007,IA,Appanoose County,R_NATURAL_CHG_2023,-5.3
19007,IA,Appanoose County,R_INTERNATIONAL_MIG_2021,0.2
19007,IA,Appanoose County,R_INTERNATIONAL_MIG_2022,0.3
19007,IA,Appanoose County,R_INTERNATIONAL_MIG_2023,0.2
19007,IA,Appanoose County,R_DOMESTIC_MIG_2021,5
19007,IA,Appanoose County,R_DOMESTIC_MIG_2022,-4.3
19007,IA,Appanoose County,R_DOMESTIC_MIG_2023,3.4
19007,IA,Appanoose County,R_NET_MIG_2021,5.2
19007,IA,Appanoose County,R_NET_MIG_2022,-3.9
19007,IA,Appanoose County,R_NET_MIG_2023,3.6
19009,IA,Audubon County,Rural_Urban_Continuum_Code_2013,8
19009,IA,Audubon County,Rural_Urban_Continuum_Code_2023,9
19009,IA,Audubon County,Urban_Influence_2013,7
19009,IA,Audubon County,Economic_typology_2015,1
19009,IA,Audubon County,CENSUS_2020_POP,5674
19009,IA,Audubon County,ESTIMATES_BASE_2020,5676
19009,IA,Audubon County,POP_ESTIMATE_2020,5683
19009,IA,Audubon County,POP_ESTIMATE_2021,5645
19009,IA,Audubon County,POP_ESTIMATE_2022,5575
19009,IA,Audubon County,POP_ESTIMATE_2023,5534
19009,IA,Audubon County,N_POP_CHG_2020,7
19009,IA,Audubon County,N_POP_CHG_2021,-38
19009,IA,Audubon County,N_POP_CHG_2022,-70
19009,IA,Audubon County,N_POP_CHG_2023,-41
19009,IA,Audubon County,BIRTHS_2020,18
19009,IA,Audubon County,BIRTHS_2021,53
19009,IA,Audubon County,BIRTHS_2022,62
19009,IA,Audubon County,BIRTHS_2023,61
19009,IA,Audubon County,DEATHS_2020,13
19009,IA,Audubon County,DEATHS_2021,89
19009,IA,Audubon County,DEATHS_2022,85
19009,IA,Audubon County,DEATHS_2023,83
19009,IA,Audubon County,NATURAL_CHG_2020,5
19009,IA,Audubon County,NATURAL_CHG_2021,-36
19009,IA,Audubon County,NATURAL_CHG_2022,-23
19009,IA,Audubon County,NATURAL_CHG_2023,-22
19009,IA,Audubon County,INTERNATIONAL_MIG_2020,0
19009,IA,Audubon County,INTERNATIONAL_MIG_2021,1
19009,IA,Audubon County,INTERNATIONAL_MIG_2022,5
19009,IA,Audubon County,INTERNATIONAL_MIG_2023,7
19009,IA,Audubon County,DOMESTIC_MIG_2020,2
19009,IA,Audubon County,DOMESTIC_MIG_2021,-7
19009,IA,Audubon County,DOMESTIC_MIG_2022,-52
19009,IA,Audubon County,DOMESTIC_MIG_2023,-25
19009,IA,Audubon County,NET_MIG_2020,2
19009,IA,Audubon County,NET_MIG_2021,-6
19009,IA,Audubon County,NET_MIG_2022,-47
19009,IA,Audubon County,NET_MIG_2023,-18
19009,IA,Audubon County,RESIDUAL_2020,0
19009,IA,Audubon County,RESIDUAL_2021,4
19009,IA,Audubon County,RESIDUAL_2022,0
19009,IA,Audubon County,RESIDUAL_2023,-1
19009,IA,Audubon County,GQ_ESTIMATES_BASE_2020,101
19009,IA,Audubon County,GQ_ESTIMATES_2020,101
19009,IA,Audubon County,GQ_ESTIMATES_2021,101
19009,IA,Audubon County,GQ_ESTIMATES_2022,102
19009,IA,Audubon County,GQ_ESTIMATES_2023,98
19009,IA,Audubon County,R_BIRTH_2021,9.4
19009,IA,Audubon County,R_BIRTH_2022,11.1
19009,IA,Audubon County,R_BIRTH_2023,11
19009,IA,Audubon County,R_DEATH_2021,15.7
19009,IA,Audubon County,R_DEATH_2022,15.2
19009,IA,Audubon County,R_DEATH_2023,14.9
19009,IA,Audubon County,R_NATURAL_CHG_2021,-6.4
19009,IA,Audubon County,R_NATURAL_CHG_2022,-4.1
19009,IA,Audubon County,R_NATURAL_CHG_2023,-4
19009,IA,Audubon County,R_INTERNATIONAL_MIG_2021,0.2
19009,IA,Audubon County,R_INTERNATIONAL_MIG_2022,0.9
19009,IA,Audubon County,R_INTERNATIONAL_MIG_2023,1.3
19009,IA,Audubon County,R_DOMESTIC_MIG_2021,-1.2
19009,IA,Audubon County,R_DOMESTIC_MIG_2022,-9.3
19009,IA,Audubon County,R_DOMESTIC_MIG_2023,-4.5
19009,IA,Audubon County,R_NET_MIG_2021,-1.1
19009,IA,Audubon County,R_NET_MIG_2022,-8.4
19009,IA,Audubon County,R_NET_MIG_2023,-3.2
19011,IA,Benton County,Rural_Urban_Continuum_Code_2013,2
19011,IA,Benton County,Rural_Urban_Continuum_Code_2023,2
19011,IA,Benton County,Urban_Influence_2013,2
19011,IA,Benton County,Economic_typology_2015,0
19011,IA,Benton County,CENSUS_2020_POP,25575
19011,IA,Benton County,ESTIMATES_BASE_2020,25584
19011,IA,Benton County,POP_ESTIMATE_2020,25549
19011,IA,Benton County,POP_ESTIMATE_2021,25738
19011,IA,Benton County,POP_ESTIMATE_2022,25742
19011,IA,Benton County,POP_ESTIMATE_2023,25796
19011,IA,Benton County,N_POP_CHG_2020,-35
19011,IA,Benton County,N_POP_CHG_2021,189
19011,IA,Benton County,N_POP_CHG_2022,4
19011,IA,Benton County,N_POP_CHG_2023,54
19011,IA,Benton County,BIRTHS_2020,50
19011,IA,Benton County,BIRTHS_2021,269
19011,IA,Benton County,BIRTHS_2022,262
19011,IA,Benton County,BIRTHS_2023,263
19011,IA,Benton County,DEATHS_2020,54
19011,IA,Benton County,DEATHS_2021,293
19011,IA,Benton County,DEATHS_2022,251
19011,IA,Benton County,DEATHS_2023,247
19011,IA,Benton County,NATURAL_CHG_2020,-4
19011,IA,Benton County,NATURAL_CHG_2021,-24
19011,IA,Benton County,NATURAL_CHG_2022,11
19011,IA,Benton County,NATURAL_CHG_2023,16
19011,IA,Benton County,INTERNATIONAL_MIG_2020,0
19011,IA,Benton County,INTERNATIONAL_MIG_2021,5
19011,IA,Benton County,INTERNATIONAL_MIG_2022,11
19011,IA,Benton County,INTERNATIONAL_MIG_2023,13
19011,IA,Benton County,DOMESTIC_MIG_2020,-33
19011,IA,Benton County,DOMESTIC_MIG_2021,200
19011,IA,Benton County,DOMESTIC_MIG_2022,-3
19011,IA,Benton County,DOMESTIC_MIG_2023,26
19011,IA,Benton County,NET_MIG_2020,-33
19011,IA,Benton County,NET_MIG_2021,205
19011,IA,Benton County,NET_MIG_2022,8
19011,IA,Benton County,NET_MIG_2023,39
19011,IA,Benton County,RESIDUAL_2020,2
19011,IA,Benton County,RESIDUAL_2021,8
19011,IA,Benton County,RESIDUAL_2022,-15
19011,IA,Benton County,RESIDUAL_2023,-1
19011,IA,Benton County,GQ_ESTIMATES_BASE_2020,320
19011,IA,Benton County,GQ_ESTIMATES_2020,320
19011,IA,Benton County,GQ_ESTIMATES_2021,320
19011,IA,Benton County,GQ_ESTIMATES_2022,325
19011,IA,Benton County,GQ_ESTIMATES_2023,331
19011,IA,Benton County,R_BIRTH_2021,10.5
19011,IA,Benton County,R_BIRTH_2022,10.2
19011,IA,Benton County,R_BIRTH_2023,10.2
19011,IA,Benton County,R_DEATH_2021,11.4
19011,IA,Benton County,R_DEATH_2022,9.8
19011,IA,Benton County,R_DEATH_2023,9.6
19011,IA,Benton County,R_NATURAL_CHG_2021,-0.9
19011,IA,Benton County,R_NATURAL_CHG_2022,0.4
19011,IA,Benton County,R_NATURAL_CHG_2023,0.6
19011,IA,Benton County,R_INTERNATIONAL_MIG_2021,0.2
19011,IA,Benton County,R_INTERNATIONAL_MIG_2022,0.4
19011,IA,Benton County,R_INTERNATIONAL_MIG_2023,0.5
19011,IA,Benton County,R_DOMESTIC_MIG_2021,7.8
19011,IA,Benton County,R_DOMESTIC_MIG_2022,-0.1
19011,IA,Benton County,R_DOMESTIC_MIG_2023,1
19011,IA,Benton County,R_NET_MIG_2021,8
19011,IA,Benton County,R_NET_MIG_2022,0.3
19011,IA,Benton County,R_NET_MIG_2023,1.5
19013,IA,Black Hawk County,Rural_Urban_Continuum_Code_2013,3
19013,IA,Black Hawk County,Rural_Urban_Continuum_Code_2023,3
19013,IA,Black Hawk County,Urban_Influence_2013,2
19013,IA,Black Hawk County,Economic_typology_2015,3
19013,IA,Black Hawk County,CENSUS_2020_POP,131144
19013,IA,Black Hawk County,ESTIMATES_BASE_2020,131143
19013,IA,Black Hawk County,POP_ESTIMATE_2020,131044
19013,IA,Black Hawk County,POP_ESTIMATE_2021,130576
19013,IA,Black Hawk County,POP_ESTIMATE_2022,130052
19013,IA,Black Hawk County,POP_ESTIMATE_2023,130471
19013,IA,Black Hawk County,N_POP_CHG_2020,-99
19013,IA,Black Hawk County,N_POP_CHG_2021,-468
19013,IA,Black Hawk County,N_POP_CHG_2022,-524
19013,IA,Black Hawk County,N_POP_CHG_2023,419
19013,IA,Black Hawk County,BIRTHS_2020,436
19013,IA,Black Hawk County,BIRTHS_2021,1602
19013,IA,Black Hawk County,BIRTHS_2022,1611
19013,IA,Black Hawk County,BIRTHS_2023,1629
19013,IA,Black Hawk County,DEATHS_2020,365
19013,IA,Black Hawk County,DEATHS_2021,1489
19013,IA,Black Hawk County,DEATHS_2022,1513
19013,IA,Black Hawk County,DEATHS_2023,1352
19013,IA,Black Hawk County,NATURAL_CHG_2020,71
19013,IA,Black Hawk County,NATURAL_CHG_2021,113
19013,IA,Black Hawk County,NATURAL_CHG_2022,98
19013,IA,Black Hawk County,NATURAL_CHG_2023,277
19013,IA,Black Hawk County,INTERNATIONAL_MIG_2020,7
19013,IA,Black Hawk County,INTERNATIONAL_MIG_2021,208
19013,IA,Black Hawk County,INTERNATIONAL_MIG_2022,519
19013,IA,Black Hawk County,INTERNATIONAL_MIG_2023,370
19013,IA,Black Hawk County,DOMESTIC_MIG_2020,-199
19013,IA,Black Hawk County,DOMESTIC_MIG_2021,-837
19013,IA,Black Hawk County,DOMESTIC_MIG_2022,-1111
19013,IA,Black Hawk County,DOMESTIC_MIG_2023,-226
19013,IA,Black Hawk County,NET_MIG_2020,-192
19013,IA,Black Hawk County,NET_MIG_2021,-629
19013,IA,Black Hawk County,NET_MIG_2022,-592
19013,IA,Black Hawk County,NET_MIG_2023,144
19013,IA,Black Hawk County,RESIDUAL_2020,22
19013,IA,Black Hawk County,RESIDUAL_2021,48
19013,IA,Black Hawk County,RESIDUAL_2022,-30
19013,IA,Black Hawk County,RESIDUAL_2023,-2
19013,IA,Black Hawk County,GQ_ESTIMATES_BASE_2020,4484
19013,IA,Black Hawk County,GQ_ESTIMATES_2020,4482
19013,IA,Black Hawk County,GQ_ESTIMATES_2021,4469
19013,IA,Black Hawk County,GQ_ESTIMATES_2022,4366
19013,IA,Black Hawk County,GQ_ESTIMATES_2023,4366
19013,IA,Black Hawk County,R_BIRTH_2021,12.2
19013,IA,Black Hawk County,R_BIRTH_2022,12.4
19013,IA,Black Hawk County,R_BIRTH_2023,12.5
19013,IA,Black Hawk County,R_DEATH_2021,11.4
19013,IA,Black Hawk County,R_DEATH_2022,11.6
19013,IA,Black Hawk County,R_DEATH_2023,10.4
19013,IA,Black Hawk County,R_NATURAL_CHG_2021,0.9
19013,IA,Black Hawk County,R_NATURAL_CHG_2022,0.8
19013,IA,Black Hawk County,R_NATURAL_CHG_2023,2.1
19013,IA,Black Hawk County,R_INTERNATIONAL_MIG_2021,1.6
19013,IA,Black Hawk County,R_INTERNATIONAL_MIG_2022,4
19013,IA,Black Hawk County,R_INTERNATIONAL_MIG_2023,2.8
19013,IA,Black Hawk County,R_DOMESTIC_MIG_2021,-6.4
19013,IA,Black Hawk County,R_DOMESTIC_MIG_2022,-8.5
19013,IA,Black Hawk County,R_DOMESTIC_MIG_2023,-1.7
19013,IA,Black Hawk County,R_NET_MIG_2021,-4.8
19013,IA,Black Hawk County,R_NET_MIG_2022,-4.5
19013,IA,Black Hawk County,R_NET_MIG_2023,1.1
19015,IA,Boone County,Rural_Urban_Continuum_Code_2013,6
19015,IA,Boone County,Rural_Urban_Continuum_Code_2023,3
19015,IA,Boone County,Urban_Influence_2013,5
19015,IA,Boone County,Economic_typology_2015,0
19015,IA,Boone County,CENSUS_2020_POP,26715
19015,IA,Boone County,ESTIMATES_BASE_2020,26709
19015,IA,Boone County,POP_ESTIMATE_2020,26698
19015,IA,Boone County,POP_ESTIMATE_2021,26761
19015,IA,Boone County,POP_ESTIMATE_2022,26579
19015,IA,Boone County,POP_ESTIMATE_2023,26590
19015,IA,Boone County,N_POP_CHG_2020,-11
19015,IA,Boone County,N_POP_CHG_2021,63
19015,IA,Boone County,N_POP_CHG_2022,-182
19015,IA,Boone County,N_POP_CHG_2023,11
19015,IA,Boone County,BIRTHS_2020,59
19015,IA,Boone County,BIRTHS_2021,263
19015,IA,Boone County,BIRTHS_2022,279
19015,IA,Boone County,BIRTHS_2023,281
19015,IA,Boone County,DEATHS_2020,77
19015,IA,Boone County,DEATHS_2021,347
19015,IA,Boone County,DEATHS_2022,358
19015,IA,Boone County,DEATHS_2023,350
19015,IA,Boone County,NATURAL_CHG_2020,-18
19015,IA,Boone County,NATURAL_CHG_2021,-84
19015,IA,Boone County,NATURAL_CHG_2022,-79
19015,IA,Boone County,NATURAL_CHG_2023,-69
19015,IA,Boone County,INTERNATIONAL_MIG_2020,0
19015,IA,Boone County,INTERNATIONAL_MIG_2021,2
19015,IA,Boone County,INTERNATIONAL_MIG_2022,0
19015,IA,Boone County,INTERNATIONAL_MIG_2023,-1
19015,IA,Boone County,DOMESTIC_MIG_2020,-1
19015,IA,Boone County,DOMESTIC_MIG_2021,137
19015,IA,Boone County,DOMESTIC_MIG_2022,-94
19015,IA,Boone County,DOMESTIC_MIG_2023,83
19015,IA,Boone County,NET_MIG_2020,-1
19015,IA,Boone County,NET_MIG_2021,139
19015,IA,Boone County,NET_MIG_2022,-94
19015,IA,Boone County,NET_MIG_2023,82
19015,IA,Boone County,RESIDUAL_2020,8
19015,IA,Boone County,RESIDUAL_2021,8
19015,IA,Boone County,RESIDUAL_2022,-9
19015,IA,Boone County,RESIDUAL_2023,-2
19015,IA,Boone County,GQ_ESTIMATES_BASE_2020,736
19015,IA,Boone County,GQ_ESTIMATES_2020,736
19015,IA,Boone County,GQ_ESTIMATES_2021,736
19015,IA,Boone County,GQ_ESTIMATES_2022,737
19015,IA,Boone County,GQ_ESTIMATES_2023,755
19015,IA,Boone County,R_BIRTH_2021,9.8
19015,IA,Boone County,R_BIRTH_2022,10.5
19015,IA,Boone County,R_BIRTH_2023,10.6
19015,IA,Boone County,R_DEATH_2021,13
19015,IA,Boone County,R_DEATH_2022,13.4
19015,IA,Boone County,R_DEATH_2023,13.2
19015,IA,Boone County,R_NATURAL_CHG_2021,-3.1
19015,IA,Boone County,R_NATURAL_CHG_2022,-3
19015,IA,Boone County,R_NATURAL_CHG_2023,-2.6
19015,IA,Boone County,R_INTERNATIONAL_MIG_2021,0.1
19015,IA,Boone County,R_INTERNATIONAL_MIG_2022,0
19015,IA,Boone County,R_INTERNATIONAL_MIG_2023,0
19015,IA,Boone County,R_DOMESTIC_MIG_2021,5.1
19015,IA,Boone County,R_DOMESTIC_MIG_2022,-3.5
19015,IA,Boone County,R_DOMESTIC_MIG_2023,3.1
19015,IA,Boone County,R_NET_MIG_2021,5.2
19015,IA,Boone County,R_NET_MIG_2022,-3.5
19015,IA,Boone County,R_NET_MIG_2023,3.1
19017,IA,Bremer County,Rural_Urban_Continuum_Code_2013,3
19017,IA,Bremer County,Rural_Urban_Continuum_Code_2023,3
19017,IA,Bremer County,Urban_Influence_2013,2
19017,IA,Bremer County,Economic_typology_2015,0
19017,IA,Bremer County,CENSUS_2020_POP,24988
19017,IA,Bremer County,ESTIMATES_BASE_2020,24990
19017,IA,Bremer County,POP_ESTIMATE_2020,25011
19017,IA,Bremer County,POP_ESTIMATE_2021,25118
19017,IA,Bremer County,POP_ESTIMATE_2022,25254
19017,IA,Bremer County,POP_ESTIMATE_2023,25307
19017,IA,Bremer County,N_POP_CHG_2020,21
19017,IA,Bremer County,N_POP_CHG_2021,107
19017,IA,Bremer County,N_POP_CHG_2022,136
19017,IA,Bremer County,N_POP_CHG_2023,53
19017,IA,Bremer County,BIRTHS_2020,63
19017,IA,Bremer County,BIRTHS_2021,237
19017,IA,Bremer County,BIRTHS_2022,247
19017,IA,Bremer County,BIRTHS_2023,250
19017,IA,Bremer County,DEATHS_2020,69
19017,IA,Bremer County,DEATHS_2021,295
19017,IA,Bremer County,DEATHS_2022,265
19017,IA,Bremer County,DEATHS_2023,256
19017,IA,Bremer County,NATURAL_CHG_2020,-6
19017,IA,Bremer County,NATURAL_CHG_2021,-58
19017,IA,Bremer County,NATURAL_CHG_2022,-18
19017,IA,Bremer County,NATURAL_CHG_2023,-6
19017,IA,Bremer County,INTERNATIONAL_MIG_2020,0
19017,IA,Bremer County,INTERNATIONAL_MIG_2021,21
19017,IA,Bremer County,INTERNATIONAL_MIG_2022,40
19017,IA,Bremer County,INTERNATIONAL_MIG_2023,24
19017,IA,Bremer County,DOMESTIC_MIG_2020,20
19017,IA,Bremer County,DOMESTIC_MIG_2021,132
19017,IA,Bremer County,DOMESTIC_MIG_2022,131
19017,IA,Bremer County,DOMESTIC_MIG_2023,37
19017,IA,Bremer County,NET_MIG_2020,20
19017,IA,Bremer County,NET_MIG_2021,153
19017,IA,Bremer County,NET_MIG_2022,171
19017,IA,Bremer County,NET_MIG_2023,61
19017,IA,Bremer County,RESIDUAL_2020,7
19017,IA,Bremer County,RESIDUAL_2021,12
19017,IA,Bremer County,RESIDUAL_2022,-17
19017,IA,Bremer County,RESIDUAL_2023,-2
19017,IA,Bremer County,GQ_ESTIMATES_BASE_2020,1567
